Id,Sentiment,Text Tweet,cleaned_text,label,Text Tweet_len,punct,token,stop,stemmed
155,0,"Kalau melihat acara #ILC Membidik Habieb Rizieq, Habieb ga perlu pulang ke Indonesia. Ga penting. Ga mutu.",kalau melihat acara  ilc membidik habieb rizieq  habieb ga perlu pulang ke indonesia  ga penting  ga mutu ,,90,5.6000000000000005,"['kalau', 'melihat', 'acara', 'ilc', 'membidik', 'habieb', 'rizieq', 'habieb', 'ga', 'perlu', 'pulang', 'ke', 'indonesia', 'ga', 'penting', 'ga', 'mutu']","['kalau', 'melihat', 'acara', 'ilc', 'membidik', 'habieb', 'rizieq', 'habieb', 'ga', 'perlu', 'pulang', 'indonesia', 'ga', 'penting', 'ga', 'mutu']","['kalau', 'lihat', 'acara', 'ilc', 'bidik', 'habieb', 'rizieq', 'habieb', 'ga', 'perlu', 'pulang', 'indonesia', 'ga', 'penting', 'ga', 'mutu']"
156,0,"@Busyro_Muqoddas : Minoritas ekonomi kuat menguasai Mayoritas Ekonomi lemah, tidak pernah dibahas, inilah sumber radikal, miris #ILC @karnii", busyro muqoddas   minoritas ekonomi kuat menguasai mayoritas ekonomi lemah  tidak pernah dibahas  inilah sumber radikal  miris  ilc  karnii,,123,6.5,"['busyro', 'muqoddas', 'minoritas', 'ekonomi', 'kuat', 'menguasai', 'mayoritas', 'ekonomi', 'lemah', 'tidak', 'pernah', 'dibahas', 'inilah', 'sumber', 'radikal', 'miris', 'ilc', 'karnii']","['busyro', 'muqoddas', 'minoritas', 'ekonomi', 'kuat', 'menguasai', 'mayoritas', 'ekonomi', 'lemah', 'pernah', 'dibahas', 'inilah', 'sumber', 'radikal', 'miris', 'ilc', 'karnii']","['busyro', 'muqoddas', 'minoritas', 'ekonomi', 'kuat', 'kuasa', 'mayoritas', 'ekonomi', 'lemah', 'pernah', 'bahas', 'ini', 'sumber', 'radikal', 'miris', 'ilc', 'karnii']"
157,0,sekali lg mengingatkan @aniesbaswedan untuk jaga jarak dg Islamis radikal jika tak ingin melihat bangsa ini hancur. #ILC,sekali lg mengingatkan  aniesbaswedan untuk jaga jarak dg islamis radikal jika tak ingin melihat bangsa ini hancur   ilc,,103,2.9000000000000004,"['sekali', 'lg', 'mengingatkan', 'aniesbaswedan', 'untuk', 'jaga', 'jarak', 'dg', 'islamis', 'radikal', 'jika', 'tak', 'ingin', 'melihat', 'bangsa', 'ini', 'hancur', 'ilc']","['sekali', 'lg', 'mengingatkan', 'aniesbaswedan', 'jaga', 'jarak', 'dg', 'islamis', 'radikal', 'tak', 'melihat', 'bangsa', 'hancur', 'ilc']","['sekali', 'lg', 'ingat', 'aniesbaswedan', 'jaga', 'jarak', 'dg', 'islamis', 'radikal', 'tak', 'lihat', 'bangsa', 'hancur', 'ilc']"
158,0,omongannya ga menarik. ga berisi. #ILC,omongannya ga menarik  ga berisi   ilc,,33,9.1,"['omongannya', 'ga', 'menarik', 'ga', 'berisi', 'ilc']","['omongannya', 'ga', 'menarik', 'ga', 'berisi', 'ilc']","['omong', 'ga', 'tarik', 'ga', 'isi', 'ilc']"
159,0,Anis difitnah katanya dia... #ILC,anis difitnah katanya dia     ilc,,29,13.8,"['anis', 'difitnah', 'katanya', 'dia', 'ilc']","['anis', 'difitnah', 'katanya', 'ilc']","['anis', 'fitnah', 'kata', 'ilc']"
160,0,Sebuah pertanyaan kepada metromini utk dijadikan metronome yang dibentuk oleh kemacetan yang cukup padat di berikan oleh putra petir. #ilc,sebuah pertanyaan kepada metromini utk dijadikan metronome yang dibentuk oleh kemacetan yang cukup padat di berikan oleh putra petir   ilc,,119,1.7000000000000002,"['sebuah', 'pertanyaan', 'kepada', 'metromini', 'utk', 'dijadikan', 'metronome', 'yang', 'dibentuk', 'oleh', 'kemacetan', 'yang', 'cukup', 'padat', 'di', 'berikan', 'oleh', 'putra', 'petir', 'ilc']","['sebuah', 'pertanyaan', 'metromini', 'utk', 'dijadikan', 'metronome', 'dibentuk', 'kemacetan', 'cukup', 'padat', 'berikan', 'putra', 'petir', 'ilc']","['buah', 'tanya', 'metromini', 'utk', 'jadi', 'metronome', 'bentuk', 'macet', 'cukup', 'padat', 'ikan', 'putra', 'petir', 'ilc']"
161,0,"buat para pembela AHOK, Cek cara berpikirnya, masa kalah sama ANAK SD. #AhokHarusDipenjara @ILC_tvOnenews #ILC",buat para pembela ahok  cek cara berpikirnya  masa kalah sama anak sd   ahokharusdipenjara  ilc tvonenews  ilc,,96,7.3,"['buat', 'para', 'pembela', 'ahok', 'cek', 'cara', 'berpikirnya', 'masa', 'kalah', 'sama', 'anak', 'sd', 'ahokharusdipenjara', 'ilc', 'tvonenews', 'ilc']","['buat', 'pembela', 'ahok', 'cek', 'cara', 'berpikirnya', 'masa', 'kalah', 'sama', 'anak', 'sd', 'ahokharusdipenjara', 'ilc', 'tvonenews', 'ilc']","['buat', 'bela', 'ahok', 'cek', 'cara', 'pikir', 'masa', 'kalah', 'sama', 'anak', 'sd', 'ahokharusdipenjara', 'ilc', 'tvonenews', 'ilc']"
162,0,@MataNajwa kok kayak provokatif ya pembawa acaranya. Beda kelas dg #ILC @ILC_tvOnenews, matanajwa kok kayak provokatif ya pembawa acaranya  beda kelas dg  ilc  ilc tvonenews,,75,6.7,"['matanajwa', 'kok', 'kayak', 'provokatif', 'ya', 'pembawa', 'acaranya', 'beda', 'kelas', 'dg', 'ilc', 'ilc', 'tvonenews']","['matanajwa', 'kok', 'kayak', 'provokatif', 'pembawa', 'acaranya', 'beda', 'kelas', 'dg', 'ilc', 'ilc', 'tvonenews']","['matanajwa', 'kok', 'kayak', 'provokatif', 'bawa', 'acara', 'beda', 'kelas', 'dg', 'ilc', 'ilc', 'tvonenews']"
163,0,"Saya pribadi tdk suka dgn acara Mata Najwa dan ILC, tdk menyelesaikan masalah kayaknya. #matanajwa #ILC",saya pribadi tdk suka dgn acara mata najwa dan ilc  tdk menyelesaikan masalah kayaknya   matanajwa  ilc,,88,4.5,"['saya', 'pribadi', 'tdk', 'suka', 'dgn', 'acara', 'mata', 'najwa', 'dan', 'ilc', 'tdk', 'menyelesaikan', 'masalah', 'kayaknya', 'matanajwa', 'ilc']","['pribadi', 'tdk', 'suka', 'dgn', 'acara', 'mata', 'najwa', 'ilc', 'tdk', 'menyelesaikan', 'masalah', 'kayaknya', 'matanajwa', 'ilc']","['pribadi', 'tdk', 'suka', 'dgn', 'acara', 'mata', 'najwa', 'ilc', 'tdk', 'selesai', 'masalah', 'kayak', 'matanajwa', 'ilc']"
164,0,Benarkah kebohongan yang diulang-ulang... #iLc,benarkah kebohongan yang diulang ulang     ilc,,42,11.899999999999999,"['benarkah', 'kebohongan', 'yang', 'diulang', 'ulang', 'ilc']","['benarkah', 'kebohongan', 'diulang', 'ulang', 'ilc']","['benar', 'bohong', 'ulang', 'ulang', 'ilc']"
165,0,Diracun dengan pujian.. #ILC,diracun dengan pujian    ilc,,25,12.0,"['diracun', 'dengan', 'pujian', 'ilc']","['diracun', 'pujian', 'ilc']","['racun', 'puji', 'ilc']"
166,0,"males nonton, Topik #ILC ga kekinian.",males nonton  topik  ilc ga kekinian ,,32,9.4,"['males', 'nonton', 'topik', 'ilc', 'ga', 'kekinian']","['males', 'nonton', 'topik', 'ilc', 'ga', 'kekinian']","['males', 'nonton', 'topik', 'ilc', 'ga', 'kini']"
167,0,Meskipun kebohongan itu lari secepat kilat satu waktu kebenaran akan mengalahkannya #ILC,meskipun kebohongan itu lari secepat kilat satu waktu kebenaran akan mengalahkannya  ilc,,77,1.3,"['meskipun', 'kebohongan', 'itu', 'lari', 'secepat', 'kilat', 'satu', 'waktu', 'kebenaran', 'akan', 'mengalahkannya', 'ilc']","['meskipun', 'kebohongan', 'lari', 'secepat', 'kilat', 'satu', 'waktu', 'kebenaran', 'mengalahkannya', 'ilc']","['meski', 'bohong', 'lari', 'cepat', 'kilat', 'satu', 'waktu', 'benar', 'kalah', 'ilc']"
168,0,"org yg namanya tampang Nabi tp hati Iblis, sesuai dgn pernyataan pengacara Nazarudin #ILC",org yg namanya tampang nabi tp hati iblis  sesuai dgn pernyataan pengacara nazarudin  ilc,,76,2.6,"['org', 'yg', 'namanya', 'tampang', 'nabi', 'tp', 'hati', 'iblis', 'sesuai', 'dgn', 'pernyataan', 'pengacara', 'nazarudin', 'ilc']","['org', 'yg', 'namanya', 'tampang', 'nabi', 'tp', 'hati', 'iblis', 'sesuai', 'dgn', 'pernyataan', 'pengacara', 'nazarudin', 'ilc']","['org', 'yg', 'nama', 'tampang', 'nabi', 'tp', 'hati', 'iblis', 'sesuai', 'dgn', 'nyata', 'acara', 'nazarudin', 'ilc']"
169,0,"para pejabat sedang sibuk membicarakan ""HAK ANGKET"", #ILC tv0ne http://fb.me/2RGmoq4cL",para pejabat sedang sibuk membicarakan  hak angket    ilc tv ne http   fb me  rgmoq cl,,77,11.700000000000001,"['para', 'pejabat', 'sedang', 'sibuk', 'membicarakan', 'hak', 'angket', 'ilc', 'tv', 'ne', 'http', 'fb', 'me', 'rgmoq', 'cl']","['pejabat', 'sedang', 'sibuk', 'membicarakan', 'hak', 'angket', 'ilc', 'tv', 'ne', 'http', 'fb', 'me', 'rgmoq', 'cl']","['jabat', 'sedang', 'sibuk', 'bicara', 'hak', 'angket', 'ilc', 'tv', 'ne', 'http', 'fb', 'me', 'rgmoq', 'cl']"
170,0,saya paham bahwa saya gagal paham...  #ILC,saya paham bahwa saya gagal paham      ilc,,35,11.4,"['saya', 'paham', 'bahwa', 'saya', 'gagal', 'paham', 'ilc']","['paham', 'gagal', 'paham', 'ilc']","['paham', 'gagal', 'paham', 'ilc']"
171,0,"ngomong segitu panjang, gak dapet maksudnya mau apa... #aneh #ilc",ngomong segitu panjang  gak dapet maksudnya mau apa     aneh  ilc,,56,10.7,"['ngomong', 'segitu', 'panjang', 'gak', 'dapet', 'maksudnya', 'mau', 'apa', 'aneh', 'ilc']","['ngomong', 'segitu', 'panjang', 'gak', 'dapet', 'maksudnya', 'mau', 'apa', 'aneh', 'ilc']","['ngomong', 'segitu', 'panjang', 'gak', 'dapet', 'maksud', 'mau', 'apa', 'aneh', 'ilc']"
172,0,"Sumpah liat mukanya #FahriHamzah di #ILC pengen gw lempar pake sepatu,, nyebelin bgt",sumpah liat mukanya  fahrihamzah di  ilc pengen gw lempar pake sepatu   nyebelin bgt,,72,5.6000000000000005,"['sumpah', 'liat', 'mukanya', 'fahrihamzah', 'di', 'ilc', 'pengen', 'gw', 'lempar', 'pake', 'sepatu', 'nyebelin', 'bgt']","['sumpah', 'liat', 'mukanya', 'fahrihamzah', 'ilc', 'pengen', 'gw', 'lempar', 'pake', 'sepatu', 'nyebelin', 'bgt']","['sumpah', 'liat', 'muka', 'fahrihamzah', 'ilc', 'ken', 'gw', 'lempar', 'pake', 'sepatu', 'nyebelin', 'bgt']"
173,0,Percuma pak. fahri dower itu masih sakit hati sama KPK. #ILC,percuma pak  fahri dower itu masih sakit hati sama kpk   ilc,,50,6.0,"['percuma', 'pak', 'fahri', 'dower', 'itu', 'masih', 'sakit', 'hati', 'sama', 'kpk', 'ilc']","['percuma', 'pak', 'fahri', 'dower', 'sakit', 'hati', 'sama', 'kpk', 'ilc']","['percuma', 'pak', 'fahri', 'dower', 'sakit', 'hati', 'sama', 'kpk', 'ilc']"
174,0,"DPR TERUSIK,, KPK DIBIDIK #ILC",dpr terusik   kpk dibidik  ilc,,26,11.5,"['dpr', 'terusik', 'kpk', 'dibidik', 'ilc']","['dpr', 'terusik', 'kpk', 'dibidik', 'ilc']","['dpr', 'usik', 'kpk', 'bidik', 'ilc']"
175,0,@ReflyHZ Ajarin dewan ttg hak angket !!! #ILC, reflyhz ajarin dewan ttg hak angket      ilc,,38,13.200000000000001,"['reflyhz', 'ajarin', 'dewan', 'ttg', 'hak', 'angket', 'ilc']","['reflyhz', 'ajarin', 'dewan', 'ttg', 'hak', 'angket', 'ilc']","['reflyhz', 'ajarin', 'dewan', 'ttg', 'hak', 'angket', 'ilc']"
176,0,"Saya rakyat, tp saya jg kadang ga seneng lihat cara nya yg superbodi, kok kyknya tebang pilih jg.. #ILC",saya rakyat  tp saya jg kadang ga seneng lihat cara nya yg superbodi  kok kyknya tebang pilih jg    ilc,,85,5.8999999999999995,"['saya', 'rakyat', 'tp', 'saya', 'jg', 'kadang', 'ga', 'seneng', 'lihat', 'cara', 'nya', 'yg', 'superbodi', 'kok', 'kyknya', 'tebang', 'pilih', 'jg', 'ilc']","['rakyat', 'tp', 'jg', 'kadang', 'ga', 'seneng', 'lihat', 'cara', 'nya', 'yg', 'superbodi', 'kok', 'kyknya', 'tebang', 'pilih', 'jg', 'ilc']","['rakyat', 'tp', 'jg', 'kadang', 'ga', 'neng', 'lihat', 'cara', 'nya', 'yg', 'superbodi', 'kok', 'kyknya', 'tebang', 'pilih', 'jg', 'ilc']"
177,0,#ILC merajut jakarta kembali setelah tercabik cabik karena kepemimpinan masa lalu, ilc merajut jakarta kembali setelah tercabik cabik karena kepemimpinan masa lalu,,71,1.4000000000000001,"['ilc', 'merajut', 'jakarta', 'kembali', 'setelah', 'tercabik', 'cabik', 'karena', 'kepemimpinan', 'masa', 'lalu']","['ilc', 'merajut', 'jakarta', 'tercabik', 'cabik', 'kepemimpinan', 'masa', 'lalu']","['ilc', 'rajut', 'jakarta', 'cabik', 'cabik', 'pimpin', 'masa', 'lalu']"
178,0,"@karniilyas maksudnya, cinta akan uang adalah akar kejahatan #ILCTVOne", karniilyas maksudnya  cinta akan uang adalah akar kejahatan  ilctvone,,62,4.8,"['karniilyas', 'maksudnya', 'cinta', 'akan', 'uang', 'adalah', 'akar', 'kejahatan', 'ilctvone']","['karniilyas', 'maksudnya', 'cinta', 'uang', 'akar', 'kejahatan', 'ilctvone']","['karniilyas', 'maksud', 'cinta', 'uang', 'akar', 'jahat', 'ilctvone']"
179,0,Makin hari makin geram ngeliat tingkah laku dan akhlaq oknum yang mengatasnama kan ISLAM #ILCTVONE,makin hari makin geram ngeliat tingkah laku dan akhlaq oknum yang mengatasnama kan islam  ilctvone,,84,1.2,"['makin', 'hari', 'makin', 'geram', 'ngeliat', 'tingkah', 'laku', 'dan', 'akhlaq', 'oknum', 'yang', 'mengatasnama', 'kan', 'islam', 'ilctvone']","['makin', 'hari', 'makin', 'geram', 'ngeliat', 'tingkah', 'laku', 'akhlaq', 'oknum', 'mengatasnama', 'kan', 'islam', 'ilctvone']","['makin', 'hari', 'makin', 'geram', 'ngeliat', 'tingkah', 'laku', 'akhlaq', 'oknum', 'mengatasnama', 'kan', 'islam', 'ilctvone']"
180,0,"Pembohongan publik itu, ketika rambut udah putih beruban tapi di cat hitam #ilctvone",pembohongan publik itu  ketika rambut udah putih beruban tapi di cat hitam  ilctvone,,72,2.8000000000000003,"['pembohongan', 'publik', 'itu', 'ketika', 'rambut', 'udah', 'putih', 'beruban', 'tapi', 'di', 'cat', 'hitam', 'ilctvone']","['pembohongan', 'publik', 'rambut', 'udah', 'putih', 'beruban', 'cat', 'hitam', 'ilctvone']","['bohong', 'publik', 'rambut', 'udah', 'putih', 'uban', 'cat', 'hitam', 'ilctvone']"
181,0,"#MataNajwa meskipun beda kelas sm #ILCTVOne knp masih bebas tanpa pembatalan, Tanya kenapa?????", matanajwa meskipun beda kelas sm  ilctvone knp masih bebas tanpa pembatalan  tanya kenapa     ,,83,9.6,"['matanajwa', 'meskipun', 'beda', 'kelas', 'sm', 'ilctvone', 'knp', 'masih', 'bebas', 'tanpa', 'pembatalan', 'tanya', 'kenapa']","['matanajwa', 'meskipun', 'beda', 'kelas', 'sm', 'ilctvone', 'knp', 'bebas', 'pembatalan', 'tanya']","['matanajwa', 'meski', 'beda', 'kelas', 'sm', 'ilctvone', 'knp', 'bebas', 'batal', 'tanya']"
182,0,"Nonton ILC tokoh betawi bilang, org betawi itu gampang intinya, ""bacot lu jaga.."" jadi itulah intinya.. #ilctvone",nonton ilc tokoh betawi bilang  org betawi itu gampang intinya   bacot lu jaga    jadi itulah intinya    ilctvone,,97,9.3,"['nonton', 'ilc', 'tokoh', 'betawi', 'bilang', 'org', 'betawi', 'itu', 'gampang', 'intinya', 'bacot', 'lu', 'jaga', 'jadi', 'itulah', 'intinya', 'ilctvone']","['nonton', 'ilc', 'tokoh', 'betawi', 'bilang', 'org', 'betawi', 'gampang', 'intinya', 'bacot', 'lu', 'jaga', 'jadi', 'intinya', 'ilctvone']","['nonton', 'ilc', 'tokoh', 'betawi', 'bilang', 'org', 'betawi', 'gampang', 'inti', 'bacot', 'lu', 'jaga', 'jadi', 'inti', 'ilctvone']"
183,0,"Merajut kembali Jakarta? Gampang kok. ""Bacot lu jaga"" #ILCTVOne",merajut kembali jakarta  gampang kok   bacot lu jaga   ilctvone,,55,9.1,"['merajut', 'kembali', 'jakarta', 'gampang', 'kok', 'bacot', 'lu', 'jaga', 'ilctvone']","['merajut', 'jakarta', 'gampang', 'kok', 'bacot', 'lu', 'jaga', 'ilctvone']","['rajut', 'jakarta', 'gampang', 'kok', 'bacot', 'lu', 'jaga', 'ilctvone']"
184,0,buya safii maarif yg lebih tua kalah bijak dari nasihat bung eep yg jauh lebih muda #ILCtvOne,buya safii maarif yg lebih tua kalah bijak dari nasihat bung eep yg jauh lebih muda  ilctvone,,77,1.3,"['buya', 'safii', 'maarif', 'yg', 'lebih', 'tua', 'kalah', 'bijak', 'dari', 'nasihat', 'bung', 'eep', 'yg', 'jauh', 'lebih', 'muda', 'ilctvone']","['buya', 'safii', 'maarif', 'yg', 'lebih', 'tua', 'kalah', 'bijak', 'nasihat', 'bung', 'eep', 'yg', 'jauh', 'lebih', 'muda', 'ilctvone']","['buya', 'safi', 'maarif', 'yg', 'lebih', 'tua', 'kalah', 'bijak', 'nasihat', 'bung', 'eep', 'yg', 'jauh', 'lebih', 'muda', 'ilctvone']"
185,0,Merampas hak dasar sebagai manusia harus batal demi hukum #ILCTvOne,merampas hak dasar sebagai manusia harus batal demi hukum  ilctvone,,58,1.7000000000000002,"['merampas', 'hak', 'dasar', 'sebagai', 'manusia', 'harus', 'batal', 'demi', 'hukum', 'ilctvone']","['merampas', 'hak', 'dasar', 'manusia', 'batal', 'hukum', 'ilctvone']","['rampas', 'hak', 'dasar', 'manusia', 'batal', 'hukum', 'ilctvone']"
186,0,Pihak polisi kasihan jadi terlihat sangat bodoh berhadapan dengan argumentasi hukum dan pakar IT #IlcTvOne,pihak polisi kasihan jadi terlihat sangat bodoh berhadapan dengan argumentasi hukum dan pakar it  ilctvone,,92,1.0999999999999999,"['pihak', 'polisi', 'kasihan', 'jadi', 'terlihat', 'sangat', 'bodoh', 'berhadapan', 'dengan', 'argumentasi', 'hukum', 'dan', 'pakar', 'it', 'ilctvone']","['pihak', 'polisi', 'kasihan', 'jadi', 'terlihat', 'sangat', 'bodoh', 'berhadapan', 'argumentasi', 'hukum', 'pakar', 'it', 'ilctvone']","['pihak', 'polisi', 'kasihan', 'jadi', 'lihat', 'sangat', 'bodoh', 'hadap', 'argumentasi', 'hukum', 'pakar', 'it', 'ilctvone']"
187,0,"itu bapak Abi Manyu kasian.... beliau tidak paham WhatsApp, miris #ilctvone",itu bapak abi manyu kasian     beliau tidak paham whatsapp  miris  ilctvone,,65,9.2,"['itu', 'bapak', 'abi', 'manyu', 'kasian', 'beliau', 'tidak', 'paham', 'whatsapp', 'miris', 'ilctvone']","['bapak', 'abi', 'manyu', 'kasian', 'beliau', 'paham', 'whatsapp', 'miris', 'ilctvone']","['bapak', 'abi', 'manyu', 'kasi', 'beliau', 'paham', 'whatsapp', 'miris', 'ilctvone']"
188,0,Bintang #ILCtvOne pun muncul #AaGym Tidak ada partai atau tokoh manapun yang sanggup menggerakkan orang http://fb.me/2WDYOkqZU,bintang  ilctvone pun muncul  aagym tidak ada partai atau tokoh manapun yang sanggup menggerakkan orang http   fb me  wdyokqzu,,111,6.3,"['bintang', 'ilctvone', 'pun', 'muncul', 'aagym', 'tidak', 'ada', 'partai', 'atau', 'tokoh', 'manapun', 'yang', 'sanggup', 'menggerakkan', 'orang', 'http', 'fb', 'me', 'wdyokqzu']","['bintang', 'ilctvone', 'muncul', 'aagym', 'partai', 'tokoh', 'manapun', 'sanggup', 'menggerakkan', 'orang', 'http', 'fb', 'me', 'wdyokqzu']","['bintang', 'ilctvone', 'muncul', 'aagym', 'partai', 'tokoh', 'mana', 'sanggup', 'gerak', 'orang', 'http', 'fb', 'me', 'wdyokqzu']"
189,0,"Menghimbau jangan terprovokasi, tp memantik kebencian.. Tidak meneduhkan tp membuat mendung.. #ILCTvOne",menghimbau jangan terprovokasi  tp memantik kebencian   tidak meneduhkan tp membuat mendung    ilctvone,,92,6.5,"['menghimbau', 'jangan', 'terprovokasi', 'tp', 'memantik', 'kebencian', 'tidak', 'meneduhkan', 'tp', 'membuat', 'mendung', 'ilctvone']","['menghimbau', 'jangan', 'terprovokasi', 'tp', 'memantik', 'kebencian', 'meneduhkan', 'tp', 'membuat', 'mendung', 'ilctvone']","['menghimbau', 'jangan', 'provokasi', 'tp', 'mantik', 'benci', 'teduh', 'tp', 'buat', 'mendung', 'ilctvone']"
190,0,Tindakan anarkis pada saat aksi bukan oleh pendemo #ILCTvOne #SaveHmI,tindakan anarkis pada saat aksi bukan oleh pendemo  ilctvone  savehmi,,60,3.3000000000000003,"['tindakan', 'anarkis', 'pada', 'saat', 'aksi', 'bukan', 'oleh', 'pendemo', 'ilctvone', 'savehmi']","['tindakan', 'anarkis', 'aksi', 'bukan', 'pendemo', 'ilctvone', 'savehmi']","['tindak', 'anarkis', 'aksi', 'bukan', 'demo', 'ilctvone', 'savehmi']"
191,0,"Sepenting apapun itu, ingat kita akan mati, seram #ILCtvone",sepenting apapun itu  ingat kita akan mati  seram  ilctvone,,51,5.8999999999999995,"['sepenting', 'apapun', 'itu', 'ingat', 'kita', 'akan', 'mati', 'seram', 'ilctvone']","['sepenting', 'apapun', 'ingat', 'mati', 'seram', 'ilctvone']","['penting', 'apa', 'ingat', 'mati', 'seram', 'ilctvone']"
192,0,"siapa lagi? ketua preman pasar ikutan ngomong, memalukan #ILCtvone",siapa lagi  ketua preman pasar ikutan ngomong  memalukan  ilctvone,,58,5.2,"['siapa', 'lagi', 'ketua', 'preman', 'pasar', 'ikutan', 'ngomong', 'memalukan', 'ilctvone']","['siapa', 'ketua', 'preman', 'pasar', 'ikutan', 'ngomong', 'memalukan', 'ilctvone']","['siapa', 'ketua', 'preman', 'pasar', 'ikut', 'ngomong', 'malu', 'ilctvone']"
193,0,"jgn krn cuma jaga moral dr konten porno, negara ini darurat radikalisme, mau tunggu perang kyk di suriah baru kpi sadar? #ILCTVONE",jgn krn cuma jaga moral dr konten porno  negara ini darurat radikalisme  mau tunggu perang kyk di suriah baru kpi sadar   ilctvone,,109,3.6999999999999997,"['jgn', 'krn', 'cuma', 'jaga', 'moral', 'dr', 'konten', 'porno', 'negara', 'ini', 'darurat', 'radikalisme', 'mau', 'tunggu', 'perang', 'kyk', 'di', 'suriah', 'baru', 'kpi', 'sadar', 'ilctvone']","['jgn', 'krn', 'cuma', 'jaga', 'moral', 'dr', 'konten', 'porno', 'negara', 'darurat', 'radikalisme', 'mau', 'tunggu', 'perang', 'kyk', 'suriah', 'baru', 'kpi', 'sadar', 'ilctvone']","['jgn', 'krn', 'cuma', 'jaga', 'moral', 'dr', 'konten', 'porno', 'negara', 'darurat', 'radikalisme', 'mau', 'tunggu', 'perang', 'kyk', 'suriah', 'baru', 'kpi', 'sadar', 'ilctvone']"
194,0,kami butuh fakta bukti bukan hanya ngomong kebohongan #ILCTVOne,kami butuh fakta bukti bukan hanya ngomong kebohongan  ilctvone,,55,1.7999999999999998,"['kami', 'butuh', 'fakta', 'bukti', 'bukan', 'hanya', 'ngomong', 'kebohongan', 'ilctvone']","['butuh', 'fakta', 'bukti', 'bukan', 'ngomong', 'kebohongan', 'ilctvone']","['butuh', 'fakta', 'bukti', 'bukan', 'ngomong', 'bohong', 'ilctvone']"
195,0,Kasian ya yg bapak2 berpeci pake batik merah tadi air mata nya dikeluarin cuma krn ahoax #miris #ILCtvone,kasian ya yg bapak  berpeci pake batik merah tadi air mata nya dikeluarin cuma krn ahoax  miris  ilctvone,,88,2.3,"['kasian', 'ya', 'yg', 'bapak', 'berpeci', 'pake', 'batik', 'merah', 'tadi', 'air', 'mata', 'nya', 'dikeluarin', 'cuma', 'krn', 'ahoax', 'miris', 'ilctvone']","['kasian', 'yg', 'bapak', 'berpeci', 'pake', 'batik', 'merah', 'tadi', 'air', 'mata', 'nya', 'dikeluarin', 'cuma', 'krn', 'ahoax', 'miris', 'ilctvone']","['kasi', 'yg', 'bapak', 'peci', 'pake', 'batik', 'merah', 'tadi', 'air', 'mata', 'nya', 'dikeluarin', 'cuma', 'krn', 'ahoax', 'miris', 'ilctvone']"
196,0,"Syaiton itu musuhmu, jgn dijadikan sbg teman Manusia bs kesetanan, tp setan tdk bs kemanusiaan... #insyaflahwahaimanusia #ILCtvone",syaiton itu musuhmu  jgn dijadikan sbg teman manusia bs kesetanan  tp setan tdk bs kemanusiaan     insyaflahwahaimanusia  ilctvone,,114,6.1,"['syaiton', 'itu', 'musuhmu', 'jgn', 'dijadikan', 'sbg', 'teman', 'manusia', 'bs', 'kesetanan', 'tp', 'setan', 'tdk', 'bs', 'kemanusiaan', 'insyaflahwahaimanusia', 'ilctvone']","['syaiton', 'musuhmu', 'jgn', 'dijadikan', 'sbg', 'teman', 'manusia', 'bs', 'kesetanan', 'tp', 'setan', 'tdk', 'bs', 'kemanusiaan', 'insyaflahwahaimanusia', 'ilctvone']","['syaiton', 'musuh', 'jgn', 'jadi', 'sbg', 'teman', 'manusia', 'bs', 'setan', 'tp', 'setan', 'tdk', 'bs', 'manusia', 'insyaflahwahaimanusia', 'ilctvone']"
